$1......2.......3.......4.......5.......6.......7.......8.......
GRID         254        0.31625 0.      0.      
GRID         255        0.3175  0.      0.      
GRID         256        0.31875 0.      0.      
GRID         257        0.32    0.      0.      
GRID         258        0.32125 0.      0.      
GRID         259        0.3225  0.      0.      
GRID         260        0.32375 0.      0.      
GRID         261        0.325   0.      0.      
GRID         262        0.32625 0.      0.      
GRID         263        0.3275  0.      0.      
GRID         264        0.32875 0.      0.      
GRID         265        0.33    0.      0.      
GRID         266        0.33125 0.      0.      
GRID         267        0.3325  0.      0.      
GRID         268        0.33375 0.      0.      
GRID         269        0.335   0.      0.      
GRID         270        0.33625 0.      0.      
GRID         271        0.3375  0.      0.      
GRID         272        0.33875 0.      0.      
GRID         273        0.34    0.      0.      
GRID         274        0.34125 0.      0.      
GRID         275        0.3425  0.      0.      
GRID         276        0.34375 0.      0.      
GRID         277        0.345   0.      0.      
GRID         278        0.34625 0.      0.      
GRID         279        0.3475  0.      0.      
GRID         280        0.34875 0.      0.      
GRID         281        0.35    0.      0.      
GRID         282        0.35125 0.      0.      
GRID         283        0.3525  0.      0.      
GRID         284        0.35375 0.      0.      
GRID         285        0.355   0.      0.      
GRID         286        0.35625 0.      0.      
GRID         287        0.3575  0.      0.      
GRID         288        0.35875 0.      0.      
GRID         289        0.36    0.      0.      
GRID         290        0.36125 0.      0.      
GRID         291        0.3625  0.      0.      
GRID         292        0.36375 0.      0.      
GRID         293        0.365   0.      0.      
GRID         294        0.36625 0.      0.      
GRID         295        0.3675  0.      0.      
GRID         296        0.36875 0.      0.      
GRID         297        0.37    0.      0.      
GRID         298        0.37125 0.      0.      
GRID         299        0.3725  0.      0.      
GRID         300        0.37375 0.      0.      
GRID         301        0.375   0.      0.      
GRID         302        0.37625 0.      0.      
GRID         303        0.3775  0.      0.      
GRID         304        0.37875 0.      0.      
GRID         305        0.38    0.      0.      
GRID         306        0.38125 0.      0.      
GRID         307        0.3825  0.      0.      
GRID         308        0.38375 0.      0.      
GRID         309        0.385   0.      0.      
GRID         310        0.38625 0.      0.      
GRID         311        0.3875  0.      0.      
GRID         312        0.38875 0.      0.      
GRID         313        0.39    0.      0.      
GRID         314        0.39125 0.      0.      
GRID         315        0.3925  0.      0.      
GRID         316        0.39375 0.      0.      
GRID         317        0.395   0.      0.      
GRID         318        0.39625 0.      0.      
GRID         319        0.3975  0.      0.      
GRID         320        0.39875 0.      0.      
GRID         321        0.4     0.      0.      
GRID         322        0.      0.00125 0.      
GRID         323        0.00125 0.00125 0.      
GRID         324        0.0025  0.00125 0.      
GRID         325        0.00375 0.00125 0.      
GRID         326        0.005   0.00125 0.      
GRID         327        0.00625 0.00125 0.      
GRID         328        0.0075  0.00125 0.      
GRID         329        0.00875 0.00125 0.      
GRID         330        0.01    0.00125 0.      
GRID         331        0.01125 0.00125 0.      
GRID         332        0.0125  0.00125 0.      
GRID         333        0.01375 0.00125 0.      
GRID         334        0.015   0.00125 0.      
GRID         335        0.01625 0.00125 0.      
GRID         336        0.0175  0.00125 0.      
GRID         337        0.01875 0.00125 0.      
GRID         338        0.02    0.00125 0.      
GRID         339        0.02125 0.00125 0.      
GRID         340        0.0225  0.00125 0.      
GRID         341        0.02375 0.00125 0.      
GRID         342        0.025   0.00125 0.      
GRID         343        0.02625 0.00125 0.      
GRID         344        0.0275  0.00125 0.      
GRID         345        0.02875 0.00125 0.      
GRID         346        0.03    0.00125 0.      
GRID         347        0.03125 0.00125 0.      
GRID         348        0.0325  0.00125 0.      
GRID         349        0.03375 0.00125 0.      
GRID         350        0.035   0.00125 0.      
GRID         351        0.03625 0.00125 0.      
GRID         352        0.0375  0.00125 0.      
GRID         353        0.03875 0.00125 0.      
GRID         354        0.04    0.00125 0.      
GRID         355        0.04125 0.00125 0.      
GRID         356        0.0425  0.00125 0.      
GRID         357        0.04375 0.00125 0.      
GRID         358        0.045   0.00125 0.      
GRID         359        0.04625 0.00125 0.      
GRID         360        0.0475  0.00125 0.      
GRID         361        0.04875 0.00125 0.      
GRID         362        0.05    0.00125 0.      
GRID         363        0.05125 0.00125 0.      
GRID         364        0.0525  0.00125 0.      
GRID         365        0.05375 0.00125 0.      
GRID         366        0.055   0.00125 0.      
GRID         367        0.05625 0.00125 0.      
GRID         368        0.0575  0.00125 0.      
GRID         369        0.05875 0.00125 0.      
GRID         370        0.06    0.00125 0.      
GRID         371        0.06125 0.00125 0.      
GRID         372        0.0625  0.00125 0.      
GRID         373        0.06375 0.00125 0.      
GRID         374        0.065   0.00125 0.      
GRID         375        0.06625 0.00125 0.      
GRID         376        0.0675  0.00125 0.      
GRID         377        0.06875 0.00125 0.      
GRID         378        0.07    0.00125 0.      
GRID         379        0.07125 0.00125 0.      
GRID         380        0.0725  0.00125 0.      
GRID         381        0.07375 0.00125 0.      
GRID         382        0.075   0.00125 0.      
GRID         383        0.07625 0.00125 0.      
GRID         384        0.0775  0.00125 0.      
