$1......2.......3.......4.......5.......6.......7.......8.......
GRID         741        0.0283330.005   0.      
GRID         742        0.03    0.005   0.      
GRID         743        0.0316660.005   0.      
GRID         744        0.0333330.005   0.      
GRID         745        0.035   0.005   0.      
GRID         746        0.0366660.005   0.      
GRID         747        0.0383330.005   0.      
GRID         748        0.04    0.005   0.      
GRID         749        0.0416660.005   0.      
GRID         750        0.0433330.005   0.      
GRID         751        0.045   0.005   0.      
GRID         752        0.0466660.005   0.      
GRID         753        0.0483330.005   0.      
GRID         754        0.05    0.005   0.      
GRID         755        0.0516660.005   0.      
GRID         756        0.0533330.005   0.      
GRID         757        0.055   0.005   0.      
GRID         758        0.0566660.005   0.      
GRID         759        0.0583330.005   0.      
GRID         760        0.06    0.005   0.      
GRID         761        0.0616660.005   0.      
GRID         762        0.0633330.005   0.      
GRID         763        0.065   0.005   0.      
GRID         764        0.0666660.005   0.      
GRID         765        0.0683330.005   0.      
GRID         766        0.07    0.005   0.      
GRID         767        0.0716660.005   0.      
GRID         768        0.0733330.005   0.      
GRID         769        0.075   0.005   0.      
GRID         770        0.0766660.005   0.      
GRID         771        0.0783330.005   0.      
GRID         772        0.08    0.005   0.      
GRID         773        0.0816660.005   0.      
GRID         774        0.0833330.005   0.      
GRID         775        0.085   0.005   0.      
GRID         776        0.0866660.005   0.      
GRID         777        0.0883330.005   0.      
GRID         778        0.09    0.005   0.      
GRID         779        0.0916660.005   0.      
GRID         780        0.0933330.005   0.      
GRID         781        0.095   0.005   0.      
GRID         782        0.0966660.005   0.      
GRID         783        0.0983330.005   0.      
